candidate_id,selected_occupation,skill_normalized_score,semantic_normalized_score,demand_score,education_score,candidate_match_score,final_hybrid_score,final_hybrid_rank,onet_only_score,onet_only_normalized,onet_jobbank_score,onet_jobbank_normalized,onet_cip_score,onet_cip_normalized,all_datasets_score,all_datasets_normalized,onet_only_rank,onet_jobbank_rank,onet_cip_rank,all_datasets_rank,onet_formula_difference,all_formula_difference
Candidate_001,Retail Sales Associate,0.1453206504113498,0.2481678922672529,0.8643994601889338,0.0,0.1377209899375109,0.3106008819752977,14,0.13772098993751095,0.19674427133930136,0.31060088197529767,0.3451120910836641,0.13772098993751095,0.17215123742188868,0.31060088197529767,0.31060088197529767,14,13,14,14,5.551115123125783e-17,5.551115123125783e-17
Candidate_001,Delivery Driver,0.1439520461002038,0.0,0.3705312074675783,0.0,0.0503832161350713,0.124489457628587,15,0.050383216135071324,0.0719760230501019,0.12448945762858699,0.13832161958731887,0.050383216135071324,0.06297902016883915,0.12448945762858699,0.12448945762858699,15,15,15,15,2.0816681711721685e-17,1.3877787807814457e-17
Candidate_002,Software Developer,0.8189766486101043,1.0,0.2290858604605659,1.0,0.6366418270135366,0.7824589991056498,1,0.6366418270135366,0.9094883243050523,0.6824589991056498,0.7582877767840552,0.7366418270135365,0.9208022837669206,0.7824589991056498,0.7824589991056498,1,1,1,1,0.0,0.0
Candidate_002,Office Manager,1.0,0.3300940384850886,0.5286438829565303,1.0,0.465532913469781,0.671261690061087,2,0.465532913469781,0.6650470192425443,0.5712616900610871,0.6347352111789856,0.565532913469781,0.7069161418372262,0.671261690061087,0.671261690061087,3,2,3,2,0.0,0.0
Candidate_002,Information Technology (IT) Analyst,0.6155276558846338,0.7584146258296381,0.266375870790639,1.0,0.4808797985999951,0.6341549727581229,3,0.48087979859999513,0.686971140857136,0.534154972758123,0.5935055252868032,0.5808797985999952,0.7260997482499939,0.6341549727581229,0.6341549727581229,2,3,2,3,5.551115123125783e-17,0.0
Candidate_002,Office Administrator,0.8197929865595287,0.3699071347960727,0.5286438829565303,1.0,0.4163950424744604,0.6221238190657665,4,0.41639504247446046,0.5948500606778007,0.5221238190657665,0.5801375767397406,0.5163950424744604,0.6454938030930755,0.6221238190657665,0.6221238190657665,5,4,5,4,5.551115123125783e-17,0.0
Candidate_002,Secondary School Teacher,0.7822669230071398,0.4672995540798286,0.3635561348837076,1.0,0.4373482669804389,0.6100594939571804,5,0.43734826698043894,0.6247832385434843,0.5100594939571804,0.5667327710635338,0.5373482669804389,0.6716853337255486,0.6100594939571804,0.6100594939571804,4,5,4,5,5.551115123125783e-17,0.0
Candidate_002,Administrative Assistant,0.5458349538247957,0.4584755631199599,0.4384514673595585,0.0,0.3515086809306644,0.4391989744025761,6,0.35150868093066445,0.5021552584723779,0.43919897440257616,0.48799886044730684,0.35150868093066445,0.43938585116333057,0.43919897440257616,0.43919897440257616,6,6,6,6,5.551115123125783e-17,5.551115123125783e-17
Candidate_002,"Driver, Truck",0.5325467782620326,0.1466654616091404,0.8880268984746598,0.0,0.2377242839549105,0.4153296636498425,7,0.23772428395491052,0.3396061199355865,0.4153296636498425,0.4614774040553805,0.23772428395491052,0.29715535494363815,0.4153296636498425,0.4153296636498425,7,7,7,7,2.7755575615628914e-17,0.0
Candidate_002,Inside Sales Representative,0.2349803824001659,0.2172451065009309,0.8643994601889338,0.0,0.1582789211153838,0.3311588131531706,8,0.15827892111538389,0.22611274445054844,0.33115881315317064,0.36795423683685624,0.15827892111538389,0.19784865139422986,0.33115881315317064,0.33115881315317064,10,8,10,8,8.326672684688674e-17,5.551115123125783e-17
Candidate_002,Retail Sales Associate,0.2349803824001659,0.187551010231745,0.8643994601889338,0.0,0.1478859874211688,0.3207658794589555,9,0.14788598742116882,0.21126569631595546,0.32076587945895557,0.3564065327321729,0.14788598742116882,0.184857484276461,0.32076587945895557,0.32076587945895557,11,9,11,9,2.7755575615628914e-17,5.551115123125783e-17
Candidate_002,Food Service Supervisor,0.0,0.3723407765801347,0.6833380235893983,0.0,0.1303192718030471,0.2669868765209268,10,0.13031927180304714,0.18617038829006735,0.2669868765209268,0.29665208502325197,0.13031927180304714,0.16289908975380893,0.2669868765209268,0.2669868765209268,12,10,12,10,5.551115123125783e-17,0.0
Candidate_002,Continuing Care Assistant,0.1621720488441621,0.3221769571979699,0.4396201180333152,0.0,0.1695221521147462,0.2574461757214092,11,0.1695221521147462,0.242174503021066,0.25744617572140926,0.2860513063571214,0.1695221521147462,0.21190269014343274,0.25744617572140926,0.25744617572140926,9,11,9,11,0.0,5.551115123125783e-17
Candidate_002,Bookkeeper,0.1948654268762536,0.2984486289842978,0.2992257912289334,0.0,0.172659919551193,0.2325050777969796,12,0.17265991955119298,0.2466570279302757,0.23250507779697965,0.2583389753299774,0.17265991955119298,0.21582489943899122,0.23250507779697965,0.23250507779697965,8,12,8,12,2.7755575615628914e-17,5.551115123125783e-17
Candidate_002,Restaurant Manager,0.1592465966027531,0.1380224126033862,0.5865008675534992,0.0,0.1040441532221487,0.2213443267328486,13,0.10404415322214874,0.14863450460306965,0.2213443267328486,0.2459381408142762,0.10404415322214874,0.1300551915276859,0.2213443267328486,0.2213443267328486,14,13,14,13,4.163336342344337e-17,0.0
Candidate_002,Licensed Practical Nurse (L.P.N.),0.0408171563248927,0.2612640491252822,0.3039192124973743,0.0,0.1057284219075612,0.1665122644070361,14,0.10572842190756121,0.15104060272508746,0.16651226440703606,0.18501362711892896,0.10572842190756121,0.1321605273844515,0.16651226440703606,0.16651226440703606,13,14,13,14,1.3877787807814457e-17,2.7755575615628914e-17
Candidate_002,Delivery Driver,0.114197589773341,0.0,0.3705312074675783,0.0,0.0399691564206693,0.114075397914185,15,0.03996915642066935,0.05709879488667051,0.11407539791418501,0.12675044212687223,0.03996915642066935,0.04996144552583669,0.11407539791418501,0.11407539791418501,15,15,15,15,5.551115123125783e-17,1.3877787807814457e-17
Candidate_003,Administrative Assistant,1.0,0.5875608276251357,0.4384514673595585,1.0,0.5556462896687975,0.7433365831407092,1,0.5556462896687975,0.7937804138125679,0.6433365831407092,0.7148184257118991,0.6556462896687975,0.8195578620859968,0.7433365831407092,0.7433365831407092,1,1,1,1,0.0,0.0
Candidate_003,Office Manager,0.8802953501891214,0.456589852149889,0.5286438829565303,1.0,0.4679098208186536,0.6736385974099597,2,0.4679098208186536,0.6684426011695053,0.5736385974099597,0.6373762193443997,0.5679098208186536,0.7098872760233169,0.6736385974099597,0.6736385974099597,2,2,2,2,0.0,0.0
Candidate_003,Office Administrator,0.7125966158149186,0.5595053180176909,0.5286438829565303,1.0,0.4452356768414133,0.6509644534327194,3,0.4452356768414133,0.6360509669163048,0.5509644534327194,0.6121827260363548,0.5452356768414133,0.6815445960517665,0.6509644534327194,0.6509644534327194,3,3,3,3,0.0,0.0
Candidate_003,"Driver, Truck",0.6958608440448676,0.1369002232246121,0.8880268984746598,1.0,0.2914663735443178,0.5690717532392499,4,0.29146637354431787,0.4163805336347398,0.4690717532392498,0.5211908369324998,0.3914663735443179,0.48933296693039735,0.5690717532392499,0.5690717532392499,10,7,5,4,5.551115123125783e-17,0.0
Candidate_003,Inside Sales Representative,0.5838070595741572,0.3556006013452054,0.8643994601889338,0.0,0.3287926813217768,0.5016725733595636,5,0.32879268132177686,0.4697038304596813,0.5016725733595636,0.5574139703995151,0.32879268132177686,0.41099085165222105,0.5016725733595636,0.5016725733595636,6,4,7,5,5.551115123125783e-17,0.0
Candidate_003,Retail Sales Associate,0.5838070595741572,0.3241832432103207,0.8643994601889338,0.0,0.3177966059745672,0.490676498012354,6,0.31779660597456727,0.453995151392239,0.490676498012354,0.5451961089026156,0.31779660597456727,0.39724575746820906,0.490676498012354,0.490676498012354,8,5,9,6,5.551115123125783e-17,0.0
Candidate_003,Information Technology (IT) Analyst,0.247659540769698,1.0,0.266375870790639,0.0,0.4366808392693942,0.4899560134275221,7,0.43668083926939427,0.623829770384849,0.4899560134275221,0.5443955704750245,0.43668083926939427,0.5458510490867428,0.4899560134275221,0.4899560134275221,4,6,4,7,5.551115123125783e-17,0.0
Candidate_003,Food Service Supervisor,0.5228975964527075,0.3461071484794799,0.6833380235893983,0.0,0.3041516607262656,0.4408192654441453,8,0.30415166072626554,0.43450237246609363,0.4408192654441452,0.48979918382682797,0.30415166072626554,0.3801895759078319,0.4408192654441452,0.4408192654441452,9,8,10,8,5.551115123125783e-17,1.1102230246251565e-16
Candidate_003,Software Developer,0.0582030277465284,0.9688617142332232,0.2290858604605659,0.0,0.3594726596929131,0.4052898317850262,9,0.35947265969291303,0.5135323709898758,0.4052898317850262,0.4503220353166958,0.35947265969291303,0.4493408246161413,0.4052898317850262,0.4052898317850262,5,9,6,9,5.551115123125783e-17,0.0
Candidate_003,Secondary School Teacher,0.4661455372750658,0.4568724191630358,0.3635561348837076,0.0,0.3230562847533355,0.395767511730077,10,0.32305628475333553,0.4615089782190508,0.39576751173007707,0.4397416797000856,0.32305628475333553,0.4038203559416694,0.39576751173007707,0.39576751173007707,7,10,8,10,5.551115123125783e-17,5.551115123125783e-17
Candidate_003,Continuing Care Assistant,0.4689994972688815,0.3405072294221155,0.4396201180333152,0.0,0.2833273543418489,0.371251377948512,11,0.2833273543418489,0.4047533633454985,0.37125137794851193,0.41250153105390214,0.2833273543418489,0.35415919292731113,0.37125137794851193,0.37125137794851193,11,11,11,11,0.0,5.551115123125783e-17
Candidate_003,Restaurant Manager,0.3812096689165674,0.1775041711084714,0.5865008675534992,0.0,0.1955498440087635,0.3128500175194634,12,0.19554984400876355,0.2793569200125194,0.3128500175194634,0.34761113057718157,0.19554984400876355,0.24443730501095443,0.3128500175194634,0.3128500175194634,12,12,12,12,5.551115123125783e-17,0.0
Candidate_003,Delivery Driver,0.4891493364278887,0.0,0.3705312074675783,0.0,0.171202267749761,0.2453085092432767,13,0.17120226774976105,0.24457466821394439,0.2453085092432767,0.27256501027030744,0.17120226774976105,0.2140028346872013,0.2453085092432767,0.2453085092432767,13,13,13,13,5.551115123125783e-17,0.0
Candidate_003,Bookkeeper,0.0098455164014726,0.3131939158562696,0.2992257912289334,0.0,0.1130638012902097,0.1729089595359964,14,0.11306380129020976,0.16151971612887112,0.17290895953599644,0.19212106615110716,0.11306380129020976,0.1413297516127622,0.17290895953599644,0.17290895953599644,14,14,14,14,6.938893903907228e-17,5.551115123125783e-17
Candidate_003,Licensed Practical Nurse (L.P.N.),0.0,0.2157449068876791,0.3039192124973743,0.0,0.0755107174106876,0.1362945599101625,15,0.07551071741068768,0.10787245344383956,0.13629455991016254,0.1514383999001806,0.07551071741068768,0.0943883967633596,0.13629455991016254,0.13629455991016254,15,15,15,15,8.326672684688674e-17,2.7755575615628914e-17
Candidate_004,Software Developer,1.0,1.0,0.2290858604605659,1.0,0.7,0.8458171720921132,1,0.7,1.0,0.7458171720921132,0.8286857467690146,0.7999999999999999,0.9999999999999999,0.8458171720921132,0.8458171720921132,1,1,1,1,0.0,0.0
Candidate_004,Information Technology (IT) Analyst,0.7423628368355979,0.8176381009208855,0.266375870790639,1.0,0.5460003282147692,0.6992755023728969,2,0.5460003282147692,0.7800004688782417,0.599275502372897,0.6658616693032188,0.6460003282147692,0.8075004102684614,0.6992755023728969,0.6992755023728969,2,2,2,2,0.0,0.0
Candidate_004,Secondary School Teacher,0.7652088874501872,0.3747650720817884,0.3635561348837076,1.0,0.3989908858361914,0.571702112812933,3,0.39899088583619147,0.5699869797659879,0.471702112812933,0.5241134586810366,0.49899088583619144,0.6237386072952392,0.571702112812933,0.571702112812933,3,3,3,3,5.551115123125783e-17,0.0
Candidate_004,Bookkeeper,0.721884610788012,0.4023904414251709,0.2992257912289334,1.0,0.393496268274614,0.5533414265204007,4,0.39349626827461404,0.5621375261065915,0.4533414265204007,0.5037126961337786,0.493496268274614,0.6168703353432675,0.5533414265204007,0.5533414265204007,4,6,4,4,5.551115123125783e-17,0.0
Candidate_004,Licensed Practical Nurse (L.P.N.),0.7205451712511525,0.1370740585333478,0.3039192124973743,1.0,0.300166730424575,0.4609505729240499,5,0.30016673042457503,0.42880961489225006,0.3609505729240499,0.4010561921378332,0.40016673042457507,0.5002084130307188,0.46095057292404995,0.46095057292404995,8,10,5,5,5.551115123125783e-17,5.551115123125783e-17
Candidate_004,Office Manager,0.6444469323344962,0.3702852878485229,0.5286438829565303,0.0,0.3551562770640567,0.4608850536553628,6,0.35515627706405667,0.5073661100915096,0.46088505365536275,0.5120945040615141,0.35515627706405667,0.4439453463300708,0.46088505365536275,0.46088505365536275,5,4,6,6,5.551115123125783e-17,5.551115123125783e-17
Candidate_004,Food Service Supervisor,0.3793976676232576,0.5308050728475976,0.6833380235893983,0.0,0.3185709591647992,0.4552385638826789,7,0.31857095916479927,0.45510137023542757,0.4552385638826789,0.5058206265363099,0.31857095916479927,0.39821369895599906,0.4552385638826789,0.4552385638826789,6,5,7,7,5.551115123125783e-17,0.0
Candidate_004,"Driver, Truck",0.6002177736888549,0.1128178506927382,0.8880268984746598,0.0,0.2495624685335575,0.4271678482284895,8,0.24956246853355757,0.35651781219079653,0.4271678482284895,0.47463094247609944,0.24956246853355757,0.31195308566694696,0.4271678482284895,0.4271678482284895,9,7,9,8,5.551115123125783e-17,0.0
Candidate_004,Office Administrator,0.5241184134131428,0.3491970171732707,0.5286438829565303,0.0,0.3056604007052447,0.4113891772965508,9,0.3056604007052447,0.43665771529320674,0.4113891772965508,0.45709908588505643,0.3056604007052447,0.38207550088155584,0.4113891772965508,0.4113891772965508,7,8,8,9,0.0,0.0
Candidate_004,Restaurant Manager,0.5323402230405684,0.1676446023216781,0.5865008675534992,0.0,0.2449946888767862,0.3622948623874861,10,0.24499468887678627,0.34999241268112324,0.3622948623874861,0.40254984709720676,0.24499468887678627,0.3062433610959828,0.3622948623874861,0.3622948623874861,10,9,10,10,8.326672684688674e-17,0.0
Candidate_004,Inside Sales Representative,0.1504414302831156,0.3088841442401577,0.8643994601889338,0.0,0.1607639510831456,0.3336438431209324,11,0.16076395108314565,0.22966278726163666,0.3336438431209324,0.3707153812454805,0.16076395108314565,0.20095493885393204,0.3336438431209324,0.3336438431209324,12,11,12,11,5.551115123125783e-17,0.0
Candidate_004,Retail Sales Associate,0.1504414302831156,0.288768291671187,0.8643994601889338,0.0,0.1537234026840059,0.3266032947217926,12,0.15372340268400592,0.21960486097715132,0.32660329472179267,0.36289254969088075,0.15372340268400592,0.19215425335500738,0.32660329472179267,0.32660329472179267,13,12,13,12,2.7755575615628914e-17,5.551115123125783e-17
Candidate_004,Continuing Care Assistant,0.3565949769485931,0.224829208600037,0.4396201180333152,0.0,0.2034984649420205,0.2914224885486836,13,0.2034984649420205,0.29071209277431503,0.2914224885486836,0.32380276505409283,0.2034984649420205,0.2543730811775256,0.2914224885486836,0.2914224885486836,11,13,11,13,0.0,0.0
Candidate_004,Delivery Driver,0.4379645817265845,0.0,0.3705312074675783,0.0,0.1532876036043045,0.2273938450978202,14,0.15328760360430455,0.2189822908632922,0.2273938450978202,0.2526598278864669,0.15328760360430455,0.19160950450538067,0.2273938450978202,0.2273938450978202,14,14,14,14,5.551115123125783e-17,0.0
Candidate_004,Administrative Assistant,0.0,0.3410194116671027,0.4384514673595585,0.0,0.1193567940834859,0.2070470875553976,15,0.11935679408348594,0.17050970583355135,0.20704708755539764,0.23005231950599736,0.11935679408348594,0.14919599260435742,0.20704708755539764,0.20704708755539764,15,15,15,15,4.163336342344337e-17,2.7755575615628914e-17
Candidate_005,Software Developer,1.0,1.0,0.2290858604605659,1.0,0.7,0.8458171720921132,1,0.7,1.0,0.7458171720921132,0.8286857467690146,0.7999999999999999,0.9999999999999999,0.8458171720921132,0.8458171720921132,1,1,1,1,0.0,0.0
Candidate_005,Office Manager,0.924724837283551,0.3577656218634154,0.5286438829565303,1.0,0.4488716607014382,0.6546004372927443,2,0.44887166070143825,0.6412452295734833,0.5546004372927443,0.6162227081030492,0.5488716607014382,0.6860895758767978,0.6546004372927443,0.6546004372927443,3,3,2,2,5.551115123125783e-17,0.0
Candidate_005,Office Administrator,0.7518945958434815,0.4528716202288789,0.5286438829565303,1.0,0.4216681756253261,0.6273969522166322,3,0.4216681756253261,0.6023831080361802,0.5273969522166322,0.5859966135740358,0.5216681756253261,0.6520852195316575,0.6273969522166322,0.6273969522166322,6,4,5,3,0.0,0.0
Candidate_005,Secondary School Teacher,0.821834551055786,0.4545970204455046,0.3635561348837076,1.0,0.4467510500254517,0.6194622770021931,4,0.4467510500254517,0.6382157857506453,0.5194622770021932,0.5771803077802146,0.5467510500254517,0.6834388125318145,0.6194622770021931,0.6194622770021931,4,5,3,4,0.0,0.0
Candidate_005,Bookkeeper,0.9260531677891384,0.3227608961110179,0.2992257912289334,1.0,0.4370849223650546,0.5969300806108413,5,0.43708492236505464,0.6244070319500781,0.4969300806108413,0.5521445340120459,0.5370849223650547,0.6713561529563183,0.5969300806108413,0.5969300806108413,5,6,4,5,5.551115123125783e-17,0.0
Candidate_005,Information Technology (IT) Analyst,0.6424905313469558,0.8077570318808662,0.266375870790639,0.0,0.5075866471297377,0.5608618212878654,6,0.5075866471297377,0.725123781613911,0.5608618212878654,0.6231798014309616,0.5075866471297377,0.6344833089121721,0.5608618212878654,0.5608618212878654,2,2,6,6,0.0,0.0
Candidate_005,Food Service Supervisor,0.5955450932495573,0.3353111887341159,0.6833380235893983,0.0,0.3257996986942856,0.4624673034121652,7,0.3257996986942856,0.4654281409918366,0.46246730341216524,0.5138525593468503,0.3257996986942856,0.40724962336785697,0.46246730341216524,0.46246730341216524,7,7,7,7,0.0,5.551115123125783e-17
Candidate_005,Inside Sales Representative,0.5577347377824731,0.1983032386674068,0.8643994601889338,0.0,0.2646132917574579,0.4374931837952447,8,0.26461329175745796,0.37801898822493996,0.4374931837952447,0.4861035375502719,0.26461329175745796,0.33076661469682245,0.4374931837952447,0.4374931837952447,9,8,9,8,5.551115123125783e-17,0.0
Candidate_005,Retail Sales Associate,0.5577347377824731,0.1667053959056491,0.8643994601889338,0.0,0.2535540467908427,0.4264339388286295,9,0.25355404679084276,0.3622200668440611,0.4264339388286295,0.47381548758736614,0.25355404679084276,0.3169425584885534,0.4264339388286295,0.4264339388286295,10,9,10,9,5.551115123125783e-17,0.0
Candidate_005,Restaurant Manager,0.6644806463223611,0.1291717994827164,0.5865008675534992,0.0,0.2777783560317771,0.3950785295424769,10,0.27777835603177714,0.39682622290253877,0.39507852954247696,0.4389761439360855,0.27777835603177714,0.3472229450397214,0.39507852954247696,0.39507852954247696,8,10,8,10,5.551115123125783e-17,5.551115123125783e-17
Candidate_005,"Driver, Truck",0.5123355843009738,0.0349727552003047,0.8880268984746598,0.0,0.1915579188254474,0.3691632985203794,11,0.19155791882544745,0.2736541697506392,0.36916329852037943,0.41018144280042157,0.19155791882544745,0.2394473985318093,0.36916329852037943,0.36916329852037943,12,11,12,11,5.551115123125783e-17,5.551115123125783e-17
Candidate_005,Licensed Practical Nurse (L.P.N.),0.4366555249049945,0.2142139728475783,0.3039192124973743,0.0,0.2278043242134005,0.2885881667128754,12,0.22780432421340047,0.32543474887628643,0.28858816671287535,0.3206535185698615,0.22780432421340047,0.2847554052667506,0.28858816671287535,0.28858816671287535,11,12,11,12,2.7755575615628914e-17,5.551115123125783e-17
Candidate_005,Continuing Care Assistant,0.2137872306234358,0.3280481523629014,0.4396201180333152,0.0,0.189642384045218,0.277566407651881,13,0.189642384045218,0.2709176914931686,0.277566407651881,0.3084071196132011,0.189642384045218,0.23705298005652248,0.277566407651881,0.277566407651881,13,13,13,13,0.0,0.0
Candidate_005,Administrative Assistant,0.0,0.4904636049758967,0.4384514673595585,0.0,0.1716622617415638,0.2593525552134755,14,0.17166226174156382,0.24523180248794832,0.25935255521347556,0.28816950579275064,0.17166226174156382,0.21457782717695476,0.25935255521347556,0.25935255521347556,14,14,14,14,2.7755575615628914e-17,5.551115123125783e-17
Candidate_005,Delivery Driver,0.3426915411784537,0.0,0.3705312074675783,0.0,0.1199420394124587,0.1940482809059744,15,0.11994203941245878,0.17134577058922684,0.19404828090597442,0.21560920100663825,0.11994203941245878,0.14992754926557347,0.19404828090597442,0.19404828090597442,15,15,15,15,6.938893903907228e-17,2.7755575615628914e-17
Candidate_006,Software Developer,1.0,1.0,0.2290858604605659,1.0,0.7,0.8458171720921132,1,0.7,1.0,0.7458171720921132,0.8286857467690146,0.7999999999999999,0.9999999999999999,0.8458171720921132,0.8458171720921132,1,1,1,1,0.0,0.0
Candidate_006,Information Technology (IT) Analyst,0.8155023694813165,0.9088725822603884,0.266375870790639,1.0,0.6035312331095967,0.7568064072677244,2,0.6035312331095967,0.8621874758708524,0.6568064072677244,0.7297848969641383,0.7035312331095966,0.8794140413869957,0.7568064072677244,0.7568064072677244,2,2,2,2,0.0,0.0
Candidate_006,Administrative Assistant,0.7053948504031139,0.5022755144662412,0.4384514673595585,1.0,0.4226846277042743,0.610374921176186,3,0.4226846277042743,0.6038351824346776,0.510374921176186,0.5670832457513177,0.5226846277042743,0.6533557846303428,0.610374921176186,0.610374921176186,3,5,3,3,0.0,0.0
Candidate_006,Retail Sales Associate,0.7375171456827702,0.3414542170777013,0.8643994601889338,0.0,0.3776399769661649,0.5505198690039517,4,0.37763997696616497,0.5394856813802357,0.5505198690039517,0.611688743337724,0.37763997696616497,0.4720499712077062,0.5505198690039517,0.5505198690039517,6,3,6,4,5.551115123125783e-17,0.0
Candidate_006,Inside Sales Representative,0.7375171456827702,0.334993087967757,0.8643994601889338,0.0,0.3753785817776844,0.5482584738154712,5,0.37537858177768446,0.5362551168252635,0.5482584738154712,0.6091760820171902,0.37537858177768446,0.4692232272221056,0.5482584738154712,0.5482584738154712,7,4,7,5,5.551115123125783e-17,0.0
Candidate_006,Office Administrator,0.6502708546192426,0.4652077976369231,0.5286438829565303,0.0,0.390417528289658,0.496146304880964,6,0.3904175282896579,0.5577393261280827,0.496146304880964,0.55127367208996,0.3904175282896579,0.4880219103620724,0.496146304880964,0.496146304880964,5,6,5,6,5.551115123125783e-17,0.0
Candidate_006,Bookkeeper,0.6581649247644312,0.4678506593360056,0.2992257912289334,0.0,0.3941054544351529,0.4539506126809395,7,0.3941054544351529,0.5630077920502184,0.45395061268093956,0.5043895696454884,0.3941054544351529,0.49263181804394107,0.45395061268093956,0.45395061268093956,4,7,4,7,0.0,5.551115123125783e-17
Candidate_006,Secondary School Teacher,0.591894876442932,0.4368645116917636,0.3635561348837076,0.0,0.3600657858471434,0.432777012823885,8,0.36006578584714344,0.5143796940673478,0.432777012823885,0.4808633475820944,0.36006578584714344,0.4500822323089293,0.432777012823885,0.432777012823885,8,8,8,8,5.551115123125783e-17,0.0
Candidate_006,Continuing Care Assistant,0.4238408451333857,0.4262593262354456,0.4396201180333152,0.0,0.2975350599790909,0.385459083585754,9,0.2975350599790909,0.4250500856844156,0.385459083585754,0.42828787065083773,0.2975350599790909,0.37191882497386364,0.385459083585754,0.385459083585754,9,9,9,9,0.0,0.0
Candidate_006,Office Manager,0.3495578947717783,0.4475099375290051,0.5286438829565303,0.0,0.2789737413052742,0.3847025178965803,10,0.2789737413052742,0.39853391615039174,0.3847025178965803,0.4274472421073114,0.2789737413052742,0.34871717663159274,0.3847025178965803,0.3847025178965803,10,10,10,10,0.0,0.0
